Age,Annual Income,Credit Score,Loan Amount,Existing Loan,Debt to Income,Has Default
35,65291,723,14545.88,0,0.57,0
64,102629,608,18231.34,1,0.62,1
23,104891,825,36796.55,0,0.44,1
46,145612,646,35759.76,0,0.39,0
36,37177,601,41018.0,0,0.87,0
50,39483,646,13274.0,0,0.12,1
18,63815,707,20852.6,1,0.66,0
62,140718,432,10664.75,0,0.45,1
20,58533,405,29346.76,1,0.7,0
59,20026,470,18165.68,1,0.28,0
38,124997,549,36002.1,0,0.31,0
52,80611,843,5015.5,0,0.63,1
58,107242,561,7685.73,0,0.98,0
57,44660,793,24465.21,1,0.98,1
20,75103,543,48118.29,0,0.32,1
42,72253,750,45088.31,1,0.19,0
62,124913,589,49730.41,1,0.63,0
55,62082,562,23757.36,1,0.48,0
62,36258,613,7095.58,1,0.79,1
37,123613,384,18768.03,0,0.58,1
69,118315,714,35409.69,0,0.56,1
61,109690,628,11082.37,0,0.68,0
62,115220,344,18498.75,0,0.21,0
51,35389,632,7527.48,0,0.71,1
38,111860,764,26373.52,0,0.54,1
65,47685,499,14401.43,1,0.84,1
40,79220,500,9106.16,0,0.22,1
23,47195,628,23504.71,1,0.37,0
68,41797,539,20805.14,1,0.96,0
30,131975,658,29188.3,1,0.6,0
66,91310,659,38706.74,1,0.94,1
40,117169,677,10065.59,0,0.72,0
26,134867,684,40600.65,0,0.93,1
34,86332,764,6183.05,1,0.39,1
19,125583,521,24939.59,1,0.18,0
36,113925,664,31434.36,0,0.82,1
36,82907,371,48064.94,1,0.82,0
24,27188,539,30826.54,0,0.66,0
59,43696,803,12143.71,1,0.62,1
59,22024,713,28289.38,1,0.92,1
37,93202,426,22810.28,0,0.26,1
26,55985,786,26571.0,0,0.65,1
34,26584,826,13869.37,0,0.14,1
44,110998,547,27537.22,0,0.23,1
64,47044,781,11751.79,0,0.49,1
19,146267,611,38481.94,0,0.84,0
53,25285,743,31725.78,0,0.76,0
36,83115,582,8533.75,1,0.98,1
34,27370,301,45032.65,0,0.14,1
22,37903,373,32737.08,1,0.44,0
56,52499,363,19224.82,0,0.24,0
35,117904,646,7053.91,0,0.13,1
24,42995,623,33450.2,1,0.34,1
34,125160,538,21804.81,1,0.32,1
56,55200,696,45842.81,1,0.48,1
53,108377,636,6569.5,1,0.23,1
57,90402,640,6759.61,0,0.54,0
62,33566,578,47718.47,0,0.93,0
21,57822,652,48419.33,0,0.77,0
55,127412,762,6248.4,0,0.86,1
42,71222,761,37221.5,0,0.82,0
22,114088,592,14967.27,1,0.45,1
47,120085,706,36562.67,0,0.74,1
29,110450,461,44092.98,0,0.78,0
21,70668,802,9537.42,1,0.29,1
41,129366,747,15744.49,1,0.87,0
46,130078,754,6083.5,1,0.51,0
26,83853,564,6972.34,0,0.11,0
21,74643,431,6332.8,1,0.68,0
68,143794,419,41030.71,1,0.71,1
41,42333,518,18423.17,1,0.6,1
31,35958,716,27194.51,1,0.29,1
22,72442,804,40452.99,1,0.53,1
35,40954,599,27272.46,0,0.46,1
59,95174,408,24313.82,0,0.98,1
36,119683,537,5520.79,1,0.84,1
29,29675,592,30561.78,1,0.79,0
35,109590,486,10613.44,1,0.26,1
34,128570,335,39409.17,1,0.4,1
47,51661,555,16598.2,1,0.44,0
41,84289,734,35338.43,1,0.54,0
28,37184,307,34080.06,0,0.13,1
52,67963,477,32750.4,1,0.63,1
40,45822,541,17012.84,1,0.42,0
34,82303,340,17019.04,1,0.61,0
18,96465,656,43837.16,1,0.11,0
32,25267,412,5576.33,0,0.39,0
49,72647,465,13168.52,1,0.79,0
26,147714,803,32457.69,0,0.55,0
32,82814,377,41767.08,1,0.81,0
45,56025,495,21125.55,1,0.73,0
41,141246,701,34404.96,1,0.87,1
52,97605,363,30072.04,1,0.11,0
39,20981,724,7904.3,0,0.34,1
44,63436,341,32978.76,1,0.59,1
36,38472,672,41625.66,0,0.95,1
62,39336,605,49660.17,0,0.71,0
29,45587,508,6333.8,1,0.51,0
37,97192,766,34702.62,0,0.22,1
18,112862,603,23654.73,0,0.54,1
38,104046,691,5440.45,1,0.5,1
66,139500,452,32646.24,1,0.8,0
62,126367,661,10509.23,1,0.47,0
18,73013,563,22035.51,1,0.39,0
27,140591,515,16761.52,1,0.18,0
64,104511,842,21252.35,1,0.14,0
49,29665,823,27171.3,0,0.5,0
56,47097,493,21164.43,1,0.41,0
39,111277,326,29872.93,0,0.6,1
35,72474,345,15739.24,1,0.74,1
65,91973,357,33591.28,0,0.14,0
63,45185,312,43419.34,0,0.55,1
49,95911,348,15083.02,0,0.88,1
44,112643,393,27854.47,1,0.51,0
45,50484,750,34191.04,0,0.57,0
35,148311,678,30408.18,1,0.54,0
56,121165,309,21454.23,0,0.45,1
66,65610,815,33898.99,1,0.2,0
46,70807,523,6271.08,1,0.21,0
35,70907,680,21645.78,0,0.26,0
61,77389,840,28967.55,1,0.81,1
25,45835,601,5927.59,1,0.35,0
48,115279,502,27844.2,1,0.95,0
51,116453,495,34441.45,0,0.83,0
24,124531,621,39164.35,1,0.72,0
53,73790,717,10101.83,1,0.75,0
35,96960,641,49575.42,0,0.14,0
55,29643,688,32277.55,0,0.61,0
26,95846,308,21343.72,1,0.95,0
26,38951,831,16209.18,0,0.14,0
63,112104,448,30780.36,1,0.36,0
25,35233,682,44677.02,0,0.15,0
68,33200,828,28425.44,0,0.61,0
52,72275,311,34766.24,0,0.2,0
35,107084,775,21096.34,0,0.53,0
22,96068,352,22466.85,1,0.75,0
31,109001,735,17877.88,0,0.25,1
45,41291,505,36753.68,1,0.78,1
47,62448,353,21163.44,1,0.15,0
21,50580,789,13582.24,1,0.23,0
56,111685,643,21623.03,0,0.35,1
37,41346,468,43422.22,0,0.82,1
42,30619,460,38221.34,0,0.87,1
45,125454,826,20058.84,0,0.3,1
29,21766,826,45806.4,1,0.19,1
19,23549,586,8367.47,0,0.86,0
60,38693,711,7238.92,1,0.68,0
31,82019,821,10736.17,0,0.24,0
39,117458,498,10240.46,0,0.6,1
48,145284,460,8952.54,1,0.89,1
40,127938,688,34760.42,0,0.16,0
65,147673,773,32037.91,0,0.18,0
37,120280,680,34142.25,1,0.35,1
55,68328,423,35976.47,0,0.69,0
21,97701,371,39059.59,1,0.26,1
32,109100,467,14322.96,1,0.83,1
41,120794,583,33003.66,0,0.78,0
42,45301,793,31102.19,1,0.6,0
18,64763,335,47464.7,1,0.2,1
24,40765,474,15456.55,0,0.99,0
48,64787,498,7642.53,0,0.54,1
29,140675,415,34407.28,0,0.51,1
59,27425,614,38307.78,1,1.0,1
22,32857,519,17743.82,1,0.88,1
61,72771,433,30688.18,0,0.51,0
67,112999,421,7679.12,1,0.48,1
59,42444,720,48202.02,1,0.19,0
55,148489,791,9946.62,0,0.93,1
29,61457,588,8040.67,0,0.86,0
56,122280,352,6984.96,0,0.38,1
35,99741,504,24227.24,1,0.78,1
19,20704,647,9372.19,1,0.79,1
27,25452,350,38509.17,0,0.31,0
32,131153,339,45449.34,1,0.65,0
47,58862,549,16709.85,0,0.33,0
61,81471,517,33294.79,0,0.81,1
34,89217,478,6905.23,0,0.24,1
21,106058,482,22395.4,1,0.7,1
24,38300,463,18182.4,1,0.39,1
58,29566,676,15287.86,1,0.13,0
48,27501,796,34012.56,1,0.21,1
68,21845,760,10860.26,1,0.69,0
56,139342,773,43731.97,1,0.32,0
51,59181,336,34917.62,0,0.67,1
23,77263,618,36983.08,0,0.47,1
67,126294,711,47090.49,0,0.72,0
55,127932,655,47406.78,0,0.54,0
62,98766,528,29824.35,1,0.38,1
68,83038,563,27292.09,0,0.23,1
51,137778,786,20092.17,0,0.41,1
61,103290,651,37200.72,0,0.67,0
32,136616,741,29219.4,1,0.77,1
31,54404,758,46979.38,0,0.24,1
23,42564,324,15738.17,0,0.7,1
67,117898,430,18961.37,0,0.26,0
54,77435,669,19224.07,0,0.3,1
67,38227,735,41269.93,1,0.58,0
49,110296,523,9456.81,1,0.36,0
20,147703,651,25504.21,0,0.7,0
20,115259,784,24241.13,0,0.96,1
39,144451,496,8291.28,1,0.23,0
39,67475,408,23485.86,1,0.61,1
27,37215,519,28102.01,1,0.93,0
68,147320,618,7929.71,1,0.26,0
20,91074,381,27943.8,0,0.43,1
29,41699,836,48165.71,1,0.21,1
46,128621,731,49051.14,0,0.68,0
65,32454,307,28925.59,1,0.7,1
34,68217,448,28179.36,0,0.7,1
24,126759,397,17847.87,1,0.59,1
30,148471,400,49870.2,0,0.77,1
19,41711,666,17340.31,1,0.13,0
21,35059,761,25380.56,1,0.96,0
27,68398,713,5132.03,0,0.3,1
56,21286,558,20715.45,0,0.21,0
41,54297,655,8214.81,1,0.95,1
34,128304,310,38472.11,0,0.85,0
69,124959,715,30245.65,0,0.79,0
23,120181,549,30747.73,1,0.19,0
36,128245,849,17893.01,1,0.83,1
22,46485,421,41670.33,1,0.65,0
49,79967,364,5147.19,0,0.76,0
27,117803,601,20012.05,1,0.98,1
26,149745,424,34677.39,1,0.27,1
44,74583,611,45856.51,0,0.55,0
30,144077,490,15557.72,0,0.78,0
36,71630,749,29349.5,1,0.49,0
38,131359,458,29209.61,0,0.15,1
41,47086,652,44337.85,0,0.2,1
55,36484,562,7273.26,1,0.64,1
21,88623,705,24101.4,0,0.36,1
41,124132,316,13210.96,0,0.22,1
52,142113,559,5968.97,0,0.41,0
20,79263,654,11616.39,1,0.28,0
21,38675,788,48941.18,0,0.12,1
54,140155,513,14668.18,1,0.24,1
57,80664,538,47076.38,1,0.89,1
65,44680,479,14236.45,0,0.11,1
52,37077,718,46908.29,1,0.8,0
48,140474,442,34457.94,1,0.78,0
61,58174,616,10094.84,1,0.61,1
42,96968,543,31186.18,0,0.29,0
57,23491,531,19333.13,1,0.89,0
30,66126,602,22241.89,1,0.53,0
21,131658,630,24807.69,1,0.26,1
63,23392,547,24021.82,1,0.49,1
31,82257,582,34884.9,1,0.28,0
30,87804,586,39576.56,1,0.44,1
44,58400,331,19813.0,1,0.55,1
23,56551,799,46596.38,0,0.42,1
34,48088,829,47230.98,0,0.69,1
53,100015,680,6831.07,0,0.94,0
57,45465,362,5670.9,1,0.41,0
66,68155,427,24127.98,1,0.42,0
52,107893,827,31579.04,0,0.76,1
34,25969,462,17505.71,1,0.58,1
58,28981,550,16673.62,1,0.49,1
19,41032,594,35525.02,0,0.83,0
30,74091,478,32076.69,1,0.9,1
69,127154,528,12521.61,0,0.63,1
19,44408,693,44802.54,0,0.27,1
69,44241,695,35598.92,1,0.52,0
45,67940,371,21315.93,0,0.55,0
60,102938,617,35763.11,1,0.49,0
43,71105,678,10069.39,1,0.34,1
39,111302,435,26071.53,0,0.53,1
64,81050,677,12604.3,1,0.5,0
60,23657,418,6864.41,1,0.29,0
20,41230,829,20224.68,0,0.91,0
52,38680,822,11783.1,1,0.9,1
29,102694,686,33508.31,1,0.78,1
41,104731,568,35333.06,0,0.46,1
22,62340,823,11691.15,1,0.43,1
37,55950,846,6107.59,1,0.74,0
56,98515,785,40676.48,1,0.65,0
56,27867,737,5092.57,0,0.64,0
30,100691,410,20476.09,0,0.21,0
58,98542,621,27256.25,0,0.66,1
62,24329,826,41838.9,1,0.91,0
29,108087,476,42735.14,0,0.18,0
30,55865,837,37622.27,0,0.41,1
27,86940,772,16123.89,0,0.56,0
50,146681,687,37408.41,0,0.72,0
57,57869,397,16094.26,1,0.18,1
33,86905,710,14657.37,0,0.89,1
62,140185,674,29620.76,1,0.14,0
52,124969,469,35548.45,0,0.87,1
20,103984,355,7387.33,1,0.12,1
22,145172,624,7701.02,0,0.24,1
43,121069,559,40287.68,1,0.82,1
28,137505,639,43677.38,0,0.87,1
24,109711,703,32199.84,1,0.98,0
27,86252,831,24297.26,0,0.2,0
59,99386,473,43039.24,1,0.57,1
69,138728,837,37796.77,0,0.17,1
51,21711,459,31081.74,1,0.24,0
20,45801,309,19389.07,0,0.26,1
25,107287,555,13909.78,1,0.16,0
48,124565,643,23840.29,0,0.9,1
28,134696,835,17907.02,0,0.21,1
62,110709,672,20266.64,0,0.67,0
24,73270,734,28203.4,1,0.66,1
62,91622,345,12609.23,0,0.28,1
19,75535,354,41277.95,0,1.0,0
23,144488,377,11548.83,0,0.41,1
58,132666,790,26644.71,1,0.91,0
49,96759,571,38568.71,1,0.95,0
37,36220,849,26825.93,0,0.95,1
51,33392,410,21245.99,0,0.78,1
67,105587,314,26370.11,1,0.33,0
33,22246,377,43190.18,1,0.21,1
42,40010,800,49569.43,1,0.61,0
29,146951,717,33401.45,0,0.42,1
24,88358,574,40704.98,0,0.85,0
56,110203,793,5651.99,1,0.77,1
34,37234,496,44616.4,0,0.35,1
62,116190,675,47932.24,1,0.12,0
28,135795,362,30882.62,1,0.31,0
23,69451,660,38921.22,1,0.61,0
40,142790,843,28073.51,1,0.17,1
44,145223,409,17879.17,0,0.69,0
63,149670,493,43351.16,1,0.7,1
23,95205,818,31857.65,0,0.25,0
55,41784,758,31072.24,0,0.64,0
19,49672,600,34660.95,1,0.65,1
39,21082,795,43520.14,0,0.53,1
37,31148,448,37935.78,0,0.96,1
42,47494,760,14500.59,0,0.2,1
32,126471,438,26007.06,1,0.47,1
66,95093,591,49113.42,1,0.89,0
46,71952,634,29955.23,1,0.45,0
25,130032,483,47221.04,0,0.48,0
54,56719,606,41601.63,0,0.7,1
66,132981,561,34971.05,1,0.7,0
69,68737,609,20721.43,0,0.12,1
50,79453,643,18694.37,1,0.51,1
39,127271,723,33953.95,1,0.4,1
67,59536,813,24465.26,1,0.66,0
64,70604,823,40943.91,0,0.6,0
22,70833,560,39220.55,0,0.69,0
56,34039,661,19045.87,1,0.69,0
35,87839,468,36622.8,1,0.33,0
55,67931,499,27254.76,1,0.32,0
54,59925,684,19548.14,0,0.43,1
47,71003,611,23583.5,1,0.32,1
68,103817,611,45290.83,1,0.71,1
48,68897,694,21178.3,0,0.64,0
27,107745,650,17932.97,0,0.29,1
32,146298,327,20831.32,0,0.9,1
59,113709,432,14657.83,1,0.51,1
65,62287,679,29508.57,0,0.21,1
61,110726,827,11634.64,1,0.29,1
35,53012,586,41784.97,1,0.59,0
40,127252,583,15151.11,1,0.4,1
50,61783,526,31912.48,0,0.87,1
33,129323,726,10626.15,1,0.55,0
55,105727,326,49030.39,0,0.92,0
52,88315,631,25455.9,0,0.19,0
51,103766,416,41997.71,0,0.7,1
45,66491,388,39589.15,1,0.9,1
19,108941,421,37116.19,0,0.36,1
47,78584,332,42231.42,1,0.22,1
30,32803,697,9520.86,1,0.51,0
58,69625,824,35532.37,0,0.97,1
33,138819,323,16962.23,1,0.67,0
22,113361,624,40364.22,0,0.68,0
45,33698,333,48059.09,0,0.7,1
56,54560,546,45567.03,0,0.14,1
62,35376,318,10172.85,0,0.5,1
37,103654,329,21629.86,1,0.17,0
41,33117,348,21394.52,0,0.38,0
44,125519,479,10503.33,1,0.84,1
47,76381,669,9415.67,1,0.69,0
62,57956,694,22320.06,0,1.0,0
44,68786,795,49643.22,1,0.25,0
43,146822,730,30602.42,0,0.46,0
24,133005,506,32980.17,0,0.83,0
59,123585,334,26195.85,0,0.29,0
64,107778,712,34804.87,1,0.24,1
55,86480,663,48049.79,0,0.48,0
22,51695,609,31491.41,1,0.45,0
40,21511,578,7926.73,0,0.98,1
45,73233,451,27180.08,1,0.51,0
51,131022,526,49673.81,0,0.87,0
32,42502,542,22433.12,1,0.9,0
49,70010,309,31724.66,0,0.24,0
43,138248,691,9798.65,1,0.74,0
65,110341,347,11353.12,0,0.35,1
48,112529,503,44360.67,1,0.19,0
36,93905,456,18515.51,0,0.89,0
26,130424,325,18745.31,1,0.36,0
46,66489,720,22424.58,0,0.41,0
68,120919,563,48491.54,0,0.39,0
56,103533,828,8797.57,0,0.28,0
21,101165,769,41844.38,1,0.49,1
20,51949,553,20370.1,1,0.49,0
46,88376,845,43226.06,0,0.47,1
69,99587,446,49629.0,1,0.92,1
28,113059,625,20690.03,0,0.41,1
50,87310,637,10821.04,0,0.13,1
55,98798,417,11496.9,0,0.26,1
28,89407,464,39143.34,1,0.75,0
44,93809,849,11521.47,0,0.63,0
50,37229,497,16718.97,1,0.96,0
38,47385,673,14197.93,1,0.72,1
56,62176,428,21005.54,0,0.27,0
48,114825,713,8346.5,1,0.21,1
55,23260,679,43553.41,1,0.57,0
63,117555,300,43706.58,1,0.7,1
19,23145,466,23581.98,0,0.25,0
44,117289,315,32543.94,0,0.64,1
53,27802,411,33887.82,1,0.88,1
28,22263,667,38716.62,1,0.75,0
64,46913,401,28431.05,0,0.7,1
35,77788,705,27965.12,0,0.81,0
18,28155,806,33408.67,1,0.19,0
52,20922,339,36637.18,0,0.28,1
52,92231,847,20601.07,0,0.13,0
48,40672,680,19866.67,1,0.23,0
45,58526,815,17137.33,0,0.92,0
56,65344,796,29698.09,1,0.3,1
18,142819,580,21207.01,1,0.7,1
42,39014,650,29314.1,1,0.72,1
60,93352,633,23269.31,1,0.68,1
55,111279,823,42653.04,0,0.6,0
37,60324,582,8290.86,0,0.54,0
20,134529,618,30749.48,0,0.48,1
68,114075,713,30903.07,0,0.93,1
19,115638,313,22267.28,1,0.11,0
35,58698,355,23945.94,0,0.15,0
61,97169,702,41005.91,1,0.54,1
27,43384,641,17630.32,1,0.4,1
22,23512,498,44213.17,1,0.47,1
26,26066,591,45335.45,0,1.0,0
19,51500,740,34277.87,1,0.8,1
51,143775,377,39778.6,1,0.89,0
55,98743,411,32582.64,0,0.43,1
48,105642,834,28636.66,1,0.32,1
27,149587,674,48500.5,0,0.79,0
67,99858,415,17719.47,0,0.83,0
29,74800,441,11936.79,1,0.59,1
53,83140,496,17936.84,1,0.91,1
38,120364,839,32658.15,0,0.97,1
66,132317,598,13333.25,0,0.52,1
64,104954,375,45896.63,1,0.3,0
23,22387,829,23496.1,1,0.57,1
65,76160,399,43248.33,1,0.99,1
66,79241,778,16215.64,1,0.36,0
20,93567,767,19092.58,1,0.66,1
27,21799,591,7665.05,1,0.72,1
22,139095,424,16599.55,1,0.29,1
63,55548,818,27064.12,1,0.63,0
43,53895,322,47576.16,1,0.38,0
38,110450,461,22500.63,1,0.87,1
62,125669,805,33788.47,0,0.74,0
43,100171,320,24246.96,0,0.84,0
55,60379,763,7105.63,0,0.28,1
61,65414,782,27658.97,0,0.13,0
43,93071,801,7966.11,1,0.87,0
25,132808,608,44766.5,0,0.45,0
22,127668,502,38886.66,1,0.26,1
32,88344,715,22039.32,1,0.18,0
33,98591,441,33809.84,1,0.56,1
18,113141,406,10041.27,1,0.24,1
33,112201,828,36614.97,1,0.61,0
54,118303,836,42022.96,0,0.75,0
20,24297,590,41978.55,0,0.58,0
69,129513,610,17792.49,0,0.91,1
64,148668,684,16868.58,1,0.24,1
48,106479,352,28462.9,0,0.54,1
30,118752,482,48549.75,0,0.25,0
33,25008,668,46423.53,1,0.89,0
60,106813,312,21183.73,1,0.94,1
38,135481,459,40092.33,0,0.46,1
19,36820,583,46459.3,1,0.38,1
44,91548,586,16741.69,1,0.35,1
55,42253,307,42363.3,0,0.87,1
43,49202,371,17055.3,0,0.71,0
55,49236,397,20447.7,1,0.89,1
63,87156,386,13946.93,1,0.21,1
42,131888,400,27818.59,0,0.53,1
28,146381,580,42948.99,0,0.71,1
25,80263,588,28762.35,0,0.91,1
25,138996,495,10554.8,1,0.44,1
50,119252,690,16329.92,0,0.38,0
24,138632,749,30328.78,0,0.92,0
55,94855,667,31243.44,0,0.14,1
38,36575,729,30960.77,1,0.53,1
25,32204,395,8465.16,1,0.51,0
68,31952,560,38916.32,0,0.23,1
38,146610,811,45924.27,1,0.46,0
37,103323,420,27973.35,0,0.75,0
25,71142,665,37347.32,0,0.43,0
63,53872,631,46130.7,0,0.38,0
48,49376,351,33918.02,1,0.8,0
67,86084,695,35344.66,0,0.99,1
46,31640,617,37463.2,1,0.8,1
65,46437,576,16722.61,1,0.86,1
26,147129,493,31220.5,0,0.95,0
32,107681,320,42897.88,1,0.82,0
47,143450,698,18327.32,0,0.98,0
43,27903,501,45372.67,0,0.77,0
27,103704,765,32917.19,0,0.7,1
46,46863,450,24042.87,0,0.72,0
33,63381,458,33043.23,1,0.91,0
53,48548,609,23083.7,0,0.71,0
37,69956,803,42711.6,0,0.79,1
62,94526,325,26704.34,0,0.29,1
54,31467,365,45554.6,0,0.92,1
39,77954,562,27941.36,1,0.5,1
24,43901,771,34716.58,1,0.24,0
40,75983,466,49898.5,0,0.82,1
58,43301,453,11613.46,1,0.42,0
57,144686,642,38152.81,0,0.27,1
46,122542,712,11249.25,0,0.33,0
33,105180,483,42748.99,0,0.13,0
55,89903,493,31840.4,1,0.18,1
45,123955,301,47217.18,0,0.63,1
65,36204,514,43968.05,1,0.88,0
55,39755,782,8369.24,1,0.5,1
48,79817,331,11178.61,0,0.66,0
31,22093,314,32052.69,1,0.83,1
50,145022,617,28324.16,0,0.42,1
26,89537,542,12585.43,1,0.69,0
44,116319,316,10821.17,1,0.42,0
41,42940,833,30379.59,1,0.68,0
30,93346,380,7201.47,1,0.3,1
43,64040,735,44318.09,0,0.98,0
46,57322,307,41318.73,0,0.17,0
68,148714,586,40341.65,0,0.55,1
66,111544,485,5719.87,0,0.36,0
60,104437,823,7143.84,0,0.64,0
45,112969,721,29742.76,0,0.49,0
45,127001,765,49749.16,0,0.38,0
25,107725,382,20404.23,1,0.33,1
40,135784,782,20496.87,1,0.26,1
46,130675,624,11042.51,0,0.8,0
22,114266,718,35345.11,0,0.3,0
59,29236,350,34100.45,1,0.8,0
24,132073,326,9559.51,1,0.54,0
59,92597,844,26033.55,0,0.17,0
53,104124,361,35018.37,0,0.25,0
58,23902,470,27208.23,1,0.9,0
44,119656,585,35346.36,1,0.64,1
63,54364,416,41732.17,1,0.27,0
19,127071,303,35861.69,1,0.73,1
42,141668,365,32725.14,1,0.84,0
26,118983,359,43411.56,0,0.4,1
44,114410,801,45526.49,1,0.6,1
18,40096,528,22499.89,0,0.36,1
40,32020,399,12796.24,1,0.17,0
27,78473,418,41803.72,0,0.46,0
59,130400,368,14618.89,0,0.78,1
69,64153,520,46802.78,0,0.51,0
42,61277,522,6029.51,0,0.46,0
20,107221,803,46457.2,0,0.43,1
23,58502,510,31513.23,1,0.51,1
23,35675,561,39863.4,0,0.39,1
19,44365,817,22932.17,1,0.65,0
35,107812,547,49627.23,0,0.16,0
40,138384,556,15239.81,1,0.83,0
19,98229,362,16895.46,0,0.26,1
29,109049,691,7314.46,0,0.67,0
39,72148,839,47321.3,1,0.5,0
54,109157,716,25521.32,1,0.8,1
37,109247,352,35368.36,1,0.84,0
56,125711,337,35934.83,1,0.28,1
41,130090,607,44352.59,1,0.71,0
65,113321,352,34921.64,0,0.27,0
37,88078,751,30290.95,0,0.21,0
18,102598,760,36964.33,0,0.94,1
18,90902,785,38793.69,1,0.25,0
34,46465,436,13366.76,0,0.31,1
18,52286,671,9935.02,1,0.22,1
69,74795,555,8368.2,0,0.52,1
62,60178,694,21832.41,1,0.93,1
47,128139,336,27410.01,1,0.34,0
58,99183,446,32704.25,0,0.59,1
64,123845,307,48111.55,1,0.47,0
20,69986,550,19885.45,0,0.4,1
63,63201,746,39239.33,0,0.61,1
28,63315,562,28911.09,1,0.6,1
41,95396,738,14904.05,0,0.42,0
39,75178,558,32688.74,1,0.87,0
61,30745,622,48522.93,1,0.15,0
62,143160,829,10593.87,0,0.18,1
43,142658,600,27827.59,1,0.99,0
30,92354,784,7322.38,1,0.77,0
18,99637,391,19454.73,0,0.82,1
41,25028,463,32927.12,1,0.64,1
27,118261,634,42847.56,1,0.48,0
52,68566,614,37864.78,1,0.67,1
41,63722,537,25828.56,1,0.18,0
45,106623,382,45915.02,0,0.78,0
53,131074,408,18622.16,0,0.59,1
33,94974,477,38929.25,0,0.96,0
57,103692,549,26330.41,0,0.67,1
33,104084,390,45438.61,0,0.24,0
34,59879,638,40884.48,0,0.53,1
68,44767,468,45566.13,1,0.15,0
32,137523,438,14641.15,1,0.77,1
33,137353,816,35066.77,1,0.55,1
32,124417,483,38230.85,1,0.43,0
51,88099,469,38408.64,1,0.97,0
28,68657,661,27680.02,0,0.95,0
18,28498,543,5506.27,0,0.96,1
32,93667,437,16764.39,1,0.3,0
43,45107,327,19548.54,0,0.76,1
68,48793,818,43341.65,0,0.95,1
21,22696,697,42839.86,0,0.61,1
60,73839,632,9710.6,0,0.29,0
22,109241,616,47742.61,0,0.84,1
52,43397,725,13210.59,1,0.89,0
30,27704,435,23646.18,1,0.73,1
27,140259,566,14682.06,0,0.36,0
28,142024,406,43714.96,0,0.27,0
35,36442,437,38723.09,0,0.66,1
51,83788,346,20908.8,1,0.53,0
56,149576,667,35684.54,0,0.7,0
58,29765,305,13296.51,0,0.2,1
59,135828,822,22203.37,0,0.22,1
67,30002,828,21969.84,0,0.43,0
40,148781,571,15707.15,1,0.33,1
24,31390,365,44434.04,1,0.66,1
56,64436,719,35548.06,0,0.43,1
20,147374,638,17597.27,1,0.72,1
29,104482,797,15895.43,0,0.79,0
24,137540,768,5807.91,1,0.27,0
66,134548,630,20596.2,0,0.93,0
43,26641,430,28704.71,1,0.81,0
50,53709,829,17496.99,0,0.66,0
54,131119,737,36520.62,0,0.92,1
65,59309,542,23528.73,0,0.34,1
32,35624,762,19234.3,0,0.48,0
19,29966,649,47257.59,1,0.18,0
58,109350,316,16826.04,1,0.51,0
24,54189,765,22921.59,1,0.56,0
49,91301,662,22203.09,1,0.65,1
21,115758,509,15853.93,0,0.16,1
37,135123,824,14786.45,1,0.13,1
67,37223,719,18607.1,1,0.48,1
53,122305,432,43890.63,1,0.27,1
49,98183,313,39518.73,1,0.78,1
45,123552,343,35644.98,0,0.7,0
30,24959,676,25569.63,0,0.39,0
18,47257,594,27848.93,1,0.14,1
52,117520,695,17021.25,1,0.26,0
65,70802,403,8344.22,0,0.72,0
47,107748,744,19896.83,0,0.99,1
53,144125,361,27301.27,1,0.39,0
42,136949,711,7579.09,1,0.82,1
33,143795,620,8970.5,1,0.88,0
36,47215,430,16836.14,1,0.14,1
18,75046,498,21518.62,0,0.92,0
22,140966,335,22699.26,0,0.52,0
68,122193,515,10304.87,0,0.97,0
39,141585,605,15161.96,0,0.58,0
41,114593,311,16774.13,0,0.31,1
60,54094,382,8043.57,0,0.98,1
62,58669,331,19674.49,1,0.32,1
69,56126,707,8249.97,0,0.89,0
54,119889,385,36655.6,1,0.26,0
53,99036,710,22372.15,0,0.71,0
53,129864,555,19703.86,1,0.47,1
21,140333,540,10693.5,0,0.97,0
53,36772,751,15192.66,0,0.27,1
69,68586,300,15471.73,1,0.47,0
35,71943,581,49334.19,1,0.68,0
67,88868,813,42590.72,1,0.98,1
33,69855,418,5686.8,1,0.37,1
58,149948,804,32757.65,0,0.46,0
35,42218,379,16515.95,0,0.52,0
39,121124,518,9696.96,0,0.33,1
19,101008,816,36751.99,0,0.84,1
38,77205,765,10922.25,0,0.18,1
53,24959,817,24968.34,1,0.73,0
61,102979,801,33447.43,0,0.58,0
56,65134,357,29952.26,0,0.32,0
64,45874,636,48993.31,1,0.54,1
56,21301,809,40358.42,0,0.85,1
46,78017,725,39838.7,1,0.5,1
43,63319,669,21001.79,0,0.21,1
38,109616,710,5377.8,0,0.14,0
34,106219,731,38048.49,0,0.8,1
33,115192,495,49987.94,1,0.4,1
48,42455,676,23264.56,1,0.94,1
68,24112,664,49348.33,1,0.66,0
26,77033,704,11376.86,0,0.49,1
48,131067,791,18343.06,1,0.61,1
31,130078,365,12682.71,0,0.51,1
66,78360,690,26382.92,0,0.92,0
54,143089,382,40864.16,1,0.51,1
19,102418,780,20329.78,1,0.19,1
69,52145,528,45780.3,1,0.64,0
65,126924,524,29517.37,0,0.66,0
63,52735,412,25944.1,1,0.79,0
31,92781,484,40416.61,0,0.94,1
